title,pubDate,guid,link,description
What parents need to know about online safety,"Mon, 27 Jun 2022 23:18:06 GMT",https://www.bbc.co.uk/news/business-61577187,https://www.bbc.co.uk/news/business-61577187?at_medium=RSS&at_campaign=KARANGA,Teachers urgently want parents to understand the tech which could help to keep kids safer online.
Ukraine war round-up: Shopping mall attack and stolen grain,"Mon, 27 Jun 2022 20:27:09 GMT",https://www.bbc.co.uk/news/world-europe-61960087,https://www.bbc.co.uk/news/world-europe-61960087?at_medium=RSS&at_campaign=KARANGA,"A missile attack kills at least 11 in the city of Kremenchuk, and Russia is accused of stealing grain."
Chris Mason: What is Boris Johnson's goal on Ukraine?,"Mon, 27 Jun 2022 12:58:14 GMT",https://www.bbc.co.uk/news/uk-politics-61954284,https://www.bbc.co.uk/news/uk-politics-61954284?at_medium=RSS&at_campaign=KARANGA,The G7 and Nato summits are focused on Ukraine - and the PM is seeking to emphasise the UK's commitment.
Raheem Sterling: Chelsea make contact with Manchester City over a move for the England forward,"Mon, 27 Jun 2022 17:27:22 GMT",https://www.bbc.co.uk/sport/football/61959238,https://www.bbc.co.uk/sport/football/61959238?at_medium=RSS&at_campaign=KARANGA,Chelsea contact Manchester City about a deal for England forward Raheem Sterling.
Emma Raducanu wins Wimbledon opener to reach second round,"Mon, 27 Jun 2022 21:08:25 GMT",https://www.bbc.co.uk/sport/tennis/61953816,https://www.bbc.co.uk/sport/tennis/61953816?at_medium=RSS&at_campaign=KARANGA,Britain's Emma Raducanu makes a winning start to her first Wimbledon as a Grand Slam champion with victory over Alison van Uytvanck.
England v New Zealand: Ben Stokes says approach 'sends message' to county players,"Mon, 27 Jun 2022 16:41:47 GMT",https://www.bbc.co.uk/sport/cricket/61956936,https://www.bbc.co.uk/sport/cricket/61956936?at_medium=RSS&at_campaign=KARANGA,"England captain Ben Stokes says a county player's method rather than average ""will be on the selectors' minds"" when picking future Test squads."
England v New Zealand highlights: Home side seal 3-0 series win at Headingley,"Mon, 27 Jun 2022 14:30:22 GMT",https://www.bbc.co.uk/sport/av/cricket/61956676,https://www.bbc.co.uk/sport/av/cricket/61956676?at_medium=RSS&at_campaign=KARANGA,Watch highlights as England romp to victory on the final day of the third Test against New Zealand at Headingley to seal a stunning 3-0 series win.
Wimbledon 2022: Best Andy Murray moments as he books place in second round,"Mon, 27 Jun 2022 21:30:58 GMT",https://www.bbc.co.uk/sport/av/tennis/61961331,https://www.bbc.co.uk/sport/av/tennis/61961331?at_medium=RSS&at_campaign=KARANGA,Watch Britain's Andy Murray's best moments from his victory over Australia's James Duckworth 4-6 6-3 6-2 6-4 in the first round of Wimbledon.
Luther Burrell: Newcastle Falcons launch investigation after former player details racism in the game,"Mon, 27 Jun 2022 19:31:25 GMT",https://www.bbc.co.uk/sport/rugby-union/61958864,https://www.bbc.co.uk/sport/rugby-union/61958864?at_medium=RSS&at_campaign=KARANGA,Newcastle Falcons launch an internal investigation to determine if any of the racism that former player Luther Burrell experienced in rugby union happened while at the club.
England v South Africa: Marizanne Kapp makes superb 150 at Taunton,"Mon, 27 Jun 2022 17:44:27 GMT",https://www.bbc.co.uk/sport/cricket/61954831,https://www.bbc.co.uk/sport/cricket/61954831?at_medium=RSS&at_campaign=KARANGA,England are defied by a splendid 150 from South Africa's Marizanne Kapp on day one of the one-off Test at Taunton.
Dame Deborah James: Cancer campaigner dies aged 40,"Tue, 28 Jun 2022 23:43:44 GMT",https://www.bbc.co.uk/news/uk-61451495,https://www.bbc.co.uk/news/uk-61451495?at_medium=RSS&at_campaign=KARANGA,"The 40-year-old host of You, Me and the Big C was diagnosed with bowel cancer in 2016."
Jan 6 hearings: Ex-aide paints devastating picture of Trump,"Wed, 29 Jun 2022 01:21:03 GMT",https://www.bbc.co.uk/news/world-us-canada-61970258,https://www.bbc.co.uk/news/world-us-canada-61970258?at_medium=RSS&at_campaign=KARANGA,"Enraged president tried to grab the steering wheel to direct his limousine to the Capitol, ex-aide says."
Ghislaine Maxwell sentenced to 20 years over sex trafficking,"Tue, 28 Jun 2022 19:48:16 GMT",https://www.bbc.co.uk/news/world-us-canada-61970358,https://www.bbc.co.uk/news/world-us-canada-61970358?at_medium=RSS&at_campaign=KARANGA,Ghislaine Maxwell told victims she had helped Jeffrey Epstein sexually abuse she was sorry for their pain.
Number of holiday-let homes in England up 40% in three years,"Wed, 29 Jun 2022 00:23:53 GMT",https://www.bbc.co.uk/news/uk-politics-61966359,https://www.bbc.co.uk/news/uk-politics-61966359?at_medium=RSS&at_campaign=KARANGA,Traditional tourist areas of England have seen local people hit by soaring property prices.
Michael Vaughan: Former England captain steps back from work at BBC,"Tue, 28 Jun 2022 22:14:49 GMT",https://www.bbc.co.uk/sport/cricket/61975267,https://www.bbc.co.uk/sport/cricket/61975267?at_medium=RSS&at_campaign=KARANGA,Former England captain Michael Vaughan says he is stepping back from his work at the BBC.
Culture Secretary says elite women's events should be 'reserved for people born of female sex',"Tue, 28 Jun 2022 21:56:33 GMT",https://www.bbc.co.uk/sport/61973789,https://www.bbc.co.uk/sport/61973789?at_medium=RSS&at_campaign=KARANGA,"Culture Secretary Nadine Dorries tells the heads of UK sporting bodies that elite women's sport ""must be reserved for people born of female sex""."
Turkey supports Finland and Sweden Nato bid,"Tue, 28 Jun 2022 21:20:29 GMT",https://www.bbc.co.uk/news/world-europe-61971858,https://www.bbc.co.uk/news/world-europe-61971858?at_medium=RSS&at_campaign=KARANGA,Ankara had previously opposed to the Nordic countries' bids to join the alliance.
Police callouts higher in children’s homes run for profit,"Wed, 29 Jun 2022 00:26:54 GMT",https://www.bbc.co.uk/news/uk-61954906,https://www.bbc.co.uk/news/uk-61954906?at_medium=RSS&at_campaign=KARANGA,"Privately run homes in England made disproportionately high numbers of emergency calls, the BBC finds."
"Mental health negatively affecting almost half of UK students, according to study","Wed, 29 Jun 2022 00:44:00 GMT",https://www.bbc.co.uk/news/newsbeat-61968952,https://www.bbc.co.uk/news/newsbeat-61968952?at_medium=RSS&at_campaign=KARANGA,"A charity is calling for better support for students, after finding high numbers seeking support."
Prince Charles charity funded GCHQ charity with Bond cash,"Wed, 29 Jun 2022 00:11:18 GMT",https://www.bbc.co.uk/news/uk-61965329,https://www.bbc.co.uk/news/uk-61965329?at_medium=RSS&at_campaign=KARANGA,Prince Charles's charity appeared to be paying GCHQ - but it was funding for spies facing hardship.
NHS App given new features for digital revolution,"Wed, 29 Jun 2022 00:04:05 GMT",https://www.bbc.co.uk/news/health-61964047,https://www.bbc.co.uk/news/health-61964047?at_medium=RSS&at_campaign=KARANGA,"By March 2024, the app should offer face-to-face video consultations, the government says."
R. Kelly: US singer faces decades in jail at sex trafficking sentencing,"Wed, 29 Jun 2022 00:18:43 GMT",https://www.bbc.co.uk/news/entertainment-arts-61959018,https://www.bbc.co.uk/news/entertainment-arts-61959018?at_medium=RSS&at_campaign=KARANGA,The disgraced pop star will be sentenced on Wednesday after being found guilty of sex trafficking.
Wales' population hits new high but growth is lowest,"Tue, 28 Jun 2022 22:20:24 GMT",https://www.bbc.co.uk/news/uk-wales-61966876,https://www.bbc.co.uk/news/uk-wales-61966876?at_medium=RSS&at_campaign=KARANGA,"Seven areas of Wales saw falls in population, as the first Census 2021 results are revealed."
The Papers: 'Ghislaine caged' and 'Sturgeon's referendum bid',"Tue, 28 Jun 2022 23:58:09 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61976179,https://www.bbc.co.uk/news/blogs-the-papers-61976179?at_medium=RSS&at_campaign=KARANGA,The jailing of Ghislaine Maxwell and plans for a new Scottish independence vote lead the papers.
Outcry in Egypt as iconic Nile houseboats are destroyed,"Tue, 28 Jun 2022 23:46:49 GMT",https://www.bbc.co.uk/news/world-middle-east-61963517,https://www.bbc.co.uk/news/world-middle-east-61963517?at_medium=RSS&at_campaign=KARANGA,The last homes are being removed as part of what officials say is a plan to beautify the waterfront.
Ghislaine Maxwell sentencing: 'We still want answers',"Tue, 28 Jun 2022 18:42:26 GMT",https://www.bbc.co.uk/news/world-us-canada-61959895,https://www.bbc.co.uk/news/world-us-canada-61959895?at_medium=RSS&at_campaign=KARANGA,"Annie Farmer testified in court against Jeffrey Epstein's associate in December, sharing how manipulative Maxwell was."
Ukraine war cluster munitions: 'Everything began to explode',"Tue, 28 Jun 2022 23:18:06 GMT",https://www.bbc.co.uk/news/world-europe-61973633,https://www.bbc.co.uk/news/world-europe-61973633?at_medium=RSS&at_campaign=KARANGA,"A BBC investigation has gathered evidence of the repeated use of cluster munitions in the city of Chernihiv, northern Ukraine."
Why I kept my sexuality a secret at work,"Tue, 28 Jun 2022 16:11:34 GMT",https://www.bbc.co.uk/news/business-61931038,https://www.bbc.co.uk/news/business-61931038?at_medium=RSS&at_campaign=KARANGA,An aircraft engineer explains how he ditched his 'double-life' at work and created an LGBT+ network.
Wimbledon: Nick Kyrgios admits spitting towards 'disrespectful' fan,"Tue, 28 Jun 2022 20:14:20 GMT",https://www.bbc.co.uk/sport/av/tennis/61975145,https://www.bbc.co.uk/sport/av/tennis/61975145?at_medium=RSS&at_campaign=KARANGA,"Nick Kyrgios admits spitting in the direction of a ""disrespectful"" supporter after beating Britain's Paul Jubb in his first-round match at Wimbledon."
Invisible disability: Living with inflammatory bowel disease,"Tue, 28 Jun 2022 23:34:26 GMT",https://www.bbc.co.uk/news/uk-england-london-61971876,https://www.bbc.co.uk/news/uk-england-london-61971876?at_medium=RSS&at_campaign=KARANGA,Inflammatory bowel disease sufferers say the lack of toilets is the worst thing about living in London.
Ukraine war: Kremenchuk shopping centre attack claims fact-checked,"Tue, 28 Jun 2022 14:55:58 GMT",https://www.bbc.co.uk/news/61967480,https://www.bbc.co.uk/news/61967480?at_medium=RSS&at_campaign=KARANGA,Russia's government and its supporters online spread a number of false claims after the bombing.
Chris Martin: Coldplay's Chris Martin plays couple's wedding song in pub,"Tue, 28 Jun 2022 13:43:27 GMT",https://www.bbc.co.uk/news/entertainment-arts-61964659,https://www.bbc.co.uk/news/entertainment-arts-61964659?at_medium=RSS&at_campaign=KARANGA,The Coldplay singer surprised people in a pub near Bath on his way home from the Glastonbury Festival.
Brexit protester: We're not giving up as amplifiers removed,"Tue, 28 Jun 2022 15:22:45 GMT",https://www.bbc.co.uk/news/uk-politics-61970308,https://www.bbc.co.uk/news/uk-politics-61970308?at_medium=RSS&at_campaign=KARANGA,Protester Steve Bray reacts to police removing his amplifier after his noisy protest outside Parliament.
Deborah James ‘taught us how to live and how to die’,"Tue, 28 Jun 2022 20:16:28 GMT",https://www.bbc.co.uk/news/uk-61398716,https://www.bbc.co.uk/news/uk-61398716?at_medium=RSS&at_campaign=KARANGA,"Friends and colleagues pay tribute to podcast host Dame Deborah James, who has died at the age of 40."
Deborah James: Her passionate vision for the £6.8m she raised,"Wed, 29 Jun 2022 00:47:47 GMT",https://www.bbc.co.uk/news/health-61499581,https://www.bbc.co.uk/news/health-61499581?at_medium=RSS&at_campaign=KARANGA,How Dame Deborah's fundraising will help scientists find new ways to outwit cancer.
Ghislaine Maxwell: What sentencing means to women she preyed on,"Tue, 28 Jun 2022 19:23:08 GMT",https://www.bbc.co.uk/news/world-us-canada-61960590,https://www.bbc.co.uk/news/world-us-canada-61960590?at_medium=RSS&at_campaign=KARANGA,Epstein victim Annie Farmer says Maxwell's sentence will help bring some sense of justice.
China and Hong Kong: The UK Hongkongers living with handover's legacy,"Tue, 28 Jun 2022 23:34:12 GMT",https://www.bbc.co.uk/news/world-asia-china-61947779,https://www.bbc.co.uk/news/world-asia-china-61947779?at_medium=RSS&at_campaign=KARANGA,The return of Hong Kong to China in 1997 is still a polarising topic for residents now living in the UK.
Why ex-French colonies are joining the Commonwealth,"Tue, 28 Jun 2022 23:45:05 GMT",https://www.bbc.co.uk/news/world-africa-61967842,https://www.bbc.co.uk/news/world-africa-61967842?at_medium=RSS&at_campaign=KARANGA,Behind the Commonwealth's allure as it welcomes Gabon and Togo into its ranks.
Paris attacks: Survivors who found friendship in marathon terror trial,"Tue, 28 Jun 2022 23:36:42 GMT",https://www.bbc.co.uk/news/world-europe-61967284,https://www.bbc.co.uk/news/world-europe-61967284?at_medium=RSS&at_campaign=KARANGA,The 2015 Paris attacks left 130 people dead and some of the survivors have formed a unique bond.
How Michael Gardner helped transform Miami's nightlife,"Tue, 28 Jun 2022 23:41:02 GMT",https://www.bbc.co.uk/news/entertainment-arts-61940343,https://www.bbc.co.uk/news/entertainment-arts-61940343?at_medium=RSS&at_campaign=KARANGA,The businessman overcame racial barriers to become one of Miami’s foremost nightlife promoters.
Nato veto lifted and more false claims - today's Ukraine round-up,"Tue, 28 Jun 2022 20:37:36 GMT",https://www.bbc.co.uk/news/world-europe-61967382,https://www.bbc.co.uk/news/world-europe-61967382?at_medium=RSS&at_campaign=KARANGA,Finland and Sweden to join the alliance as footage shows civilians running for their lives.
Scottish independence: Will there be a second referendum?,"Tue, 28 Jun 2022 15:44:49 GMT",https://www.bbc.co.uk/news/uk-scotland-scotland-politics-50813510,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-50813510?at_medium=RSS&at_campaign=KARANGA,"Nicola Sturgeon wants to hold a second referendum next year, so is another vote now inevitable?"
Serena Williams loses to Harmony Tan on Wimbledon return after year out,"Tue, 28 Jun 2022 22:40:44 GMT",https://www.bbc.co.uk/sport/tennis/61971291,https://www.bbc.co.uk/sport/tennis/61971291?at_medium=RSS&at_campaign=KARANGA,Serena Williams' hopes of a victorious return to Wimbledon after a year out ends with a loss to Harmony Tan.
LIV Golf: DP World & PGA Tours strengthen partnership to combat Saudi-funded series,"Tue, 28 Jun 2022 22:29:35 GMT",https://www.bbc.co.uk/sport/golf/61975762,https://www.bbc.co.uk/sport/golf/61975762?at_medium=RSS&at_campaign=KARANGA,"The DP World and PGA Tours are strengthening their alliance to try to fight off an ""existential threat"" posed by Saudi-funded LIV Golf series."
England v South Africa: Alice Davidson-Richards says century alongside Nat Sciver was 'really special',"Tue, 28 Jun 2022 19:29:07 GMT",https://www.bbc.co.uk/sport/cricket/61974303,https://www.bbc.co.uk/sport/cricket/61974303?at_medium=RSS&at_campaign=KARANGA,"England's Alice Davidson-Richards says it was ""really, really special"" to hit her maiden Test century alongside schoolmate Nat Sciver."
Wimbledon 2022: Serena Williams loses to Harmony Tan after year out,"Tue, 28 Jun 2022 22:55:30 GMT",https://www.bbc.co.uk/sport/av/tennis/61973878,https://www.bbc.co.uk/sport/av/tennis/61973878?at_medium=RSS&at_campaign=KARANGA,Highlights of Serena Williams' loss to Harmony Tan on Centre Court of Wimbledon in an epic 7-5 1-6 7-6 (10-7) tussle.
"Wimbledon 2022: Paul Jubb, Simona Halep & Rafa Nadal in shots of day two","Tue, 28 Jun 2022 19:10:39 GMT",https://www.bbc.co.uk/sport/av/tennis/61974050,https://www.bbc.co.uk/sport/av/tennis/61974050?at_medium=RSS&at_campaign=KARANGA,Watch the best shots of day two at Wimbledon topped off with Paul Jubb's magnificent drop shot from his match against Nick Kyrgios.
Bruce S. Old: The tennis data pioneer who interrogated Nazi scientists,"Tue, 28 Jun 2022 23:01:02 GMT",https://www.bbc.co.uk/sport/tennis/61840188,https://www.bbc.co.uk/sport/tennis/61840188?at_medium=RSS&at_campaign=KARANGA,Bruce S. Old was a data pioneer whose early advances remain largely forgotten in today's secretive world of elite tennis analysis.
Eoin Morgan: England white-ball captain departs 'an immortal of English sport',"Tue, 28 Jun 2022 17:01:20 GMT",https://www.bbc.co.uk/sport/cricket/61966705,https://www.bbc.co.uk/sport/cricket/61966705?at_medium=RSS&at_campaign=KARANGA,"The retiring Eoin Morgan is the most influential England cricketer of his generation, says BBC Sport's chief cricket writer Stephan Shemilt."
Ukraine War: UK pledges an extra £1bn in military support,"Thu, 30 Jun 2022 00:43:23 GMT",https://www.bbc.co.uk/news/uk-61990479,https://www.bbc.co.uk/news/uk-61990479?at_medium=RSS&at_campaign=KARANGA,The UK is the second-biggest donor to Ukraine - the new funding takes the military aid to £2.3bn.
Russia invasion: Putin still wants to take most of Ukraine - US,"Thu, 30 Jun 2022 01:37:21 GMT",https://www.bbc.co.uk/news/world-europe-61990495,https://www.bbc.co.uk/news/world-europe-61990495?at_medium=RSS&at_campaign=KARANGA,"According to US intelligence assessments, Russia's invasion is likely to grind on for some time."
Paris trial: Salah Abdeslam guilty as historic trial ends,"Wed, 29 Jun 2022 23:41:36 GMT",https://www.bbc.co.uk/news/world-europe-61989354,https://www.bbc.co.uk/news/world-europe-61989354?at_medium=RSS&at_campaign=KARANGA,Salah Abdeslam and 19 others convicted over the 2015 attacks which killed 130 people across Paris.
Palace review of how Meghan bullying claims were handled stays private,"Wed, 29 Jun 2022 23:55:58 GMT",https://www.bbc.co.uk/news/uk-61984118,https://www.bbc.co.uk/news/uk-61984118?at_medium=RSS&at_campaign=KARANGA,An investigation into the handling of claims against the Duchess of Sussex will remain confidential.
"MPs should not bring babies into Commons chamber, review says","Wed, 29 Jun 2022 23:07:19 GMT",https://www.bbc.co.uk/news/uk-politics-61987339,https://www.bbc.co.uk/news/uk-politics-61987339?at_medium=RSS&at_campaign=KARANGA,A review was ordered after an MP was told she could not bring her new-born son into a debate.
